phi,energy,time,N_Ra226,N_Ra225,N_Ac225
11556031393812.732,0.04974836667854634,184.02928876002215,6.0219125492073796e+23,2.7488922709112883e+18,4.356338253181712e+17
89310000482989.33,433310.0393280462,194.5998311734273,6.021941995289568e+23,7539075427897601.0,1254922209853014.5
254240695227650.72,769037.1523713811,426.9697403060573,6.021872507383217e+23,2.8859442563033344e+16,9110231242526860.0
425187082671004.4,0.06776994995967843,494.38897350805,6.019085715100756e+23,1.780016935151692e+20,6.242412599339255e+19
383840309419488.9,541.7583245099045,107.1037493661448,6.021962070850138e+23,5.467182909872704e+17,5.296521209499498e+16
155539592642145.9,6.782609894477457,440.3632438610509,6.021778798156027e+23,6.06334706042449e+18,1.9578334708702072e+18
100764915385232.17,3017.17895611601,374.24791146357484,6.021886268537491e+23,1.6735385360213168e+17,4.7846082865280136e+16
53666607278333.43,72.32358257266814,171.18432558348476,6.021945351508936e+23,3.1512132721362074e+17,4.683508066287735e+16
177094087558347.75,29.960485062896353,150.3735735714427,6.021938571052921e+23,1.4466238898498074e+18,1.913916092104766e+17
62128546848087.055,3.961760047190513,189.01390849505776,6.021923525015248e+23,1.6932491502125906e+18,2.7473495996535168e+17
478244589353317.44,46.7594871732136,215.46216970711933,6.021884224356152e+23,4.22238629971049e+18,7.679481473666775e+17
38622561528891.266,75744.63610057985,473.6603283626924,6.021858808651547e+23,1.490808678384384e+16,5072660137219592.0
20231604918264.41,62.136013657478955,438.07947465706656,6.021865771374876e+23,2.5971702973300464e+17,8.354428309809734e+16
21262438106037.363,15467.147237006933,455.9281621855953,6.02186404642717e+23,1.7739938468061106e+16,5873975837601344.0
105057235967622.92,0.13990855564972624,283.04883287135357,6.021643265438755e+23,2.097304964611312e+19,4.801508650470616e+18
19373229491044.535,12332.972278157007,192.59143243851696,6.021942568337036e+23,9611089931956240.0,1585332869291389.2
345940508772036.3,4743.193829785076,252.92442888144805,6.021920373346855e+23,3.442316000326791e+17,7.177017627304888e+16
143012074741022.38,13209.121148984994,34.400219416467486,6.0219896154975775e+23,1.4194206652914674e+16,462819879904606.2
272906332265318.97,1.545449675786596,188.3969259392561,6.0218021684171705e+23,1.1876247382759432e+19,1.9214288427840164e+18
904428111400781.1,2624.6603534285123,179.98734226970933,6.02193554302609e+23,9.194608844153317e+17,1.4287931976241856e+17
34086703690201.168,0.033564876946046734,324.06323593978163,6.021696889947011e+23,1.5345840308755606e+19,3.920008911030317e+18
14070902884363.502,429171.0388621788,417.9379430389457,6.021875588793112e+23,2108757019091440.2,655253655982863.6
117205675780855.89,84.8615180889787,114.06045688274214,6.0219610803983085e+23,4.4628868920567974e+17,4.583913539787971e+16
17233922196721.85,180826.18371760595,18.7292148046256,6.021994423434467e+23,255521092488891.12,4582287837850.757
36890108366722.94,34146.71147370325,346.4292440837289,6.021896663670973e+23,1.726533127262883e+16,4649177317321681.0
211142317968184.12,5.4712986812773945,171.12373166457292,6.021896124596312e+23,4.5062176517430456e+18,6.695288004885066e+17
14642483159234.984,61703.24666624024,369.4022847429383,6.021889989248379e+23,5329968304409474.0,1508641711798812.8
681152031755927.2,108519.43942804099,215.46292349560647,6.0219343497139216e+23,1.2483495548715632e+17,2.2704442150465736e+16
562464186195663.4,231152.15702200882,463.5914376523169,6.0218601739863786e+23,1.2265244948801472e+17,4.110046603637682e+16
104300360930298.23,435.8871002777152,287.6745794606674,6.021909460175376e+23,3.7760586233326426e+17,8.76046553746459e+16
57030994159593.305,0.06187326124243076,481.17607761602534,6.021478659678113e+23,2.4589805001673843e+19,8.460706140621871e+18
38293948840248.43,0.04369359096136013,492.27382456209403,6.021544382461329e+23,1.9919344829668106e+19,6.964229829885621e+18
24574605747086.65,3.977440637135944,370.7743944805164,6.0218739952764097e+23,1.1169894086705734e+18,3.170660046628609e+17
25533066568701.59,7.390033415474765,335.74932335046316,6.021889269732123e+23,7.94553190161858e+17,2.087491955515181e+17
20768478173527.89,195203.19324311134,285.25476713972506,6.021915060503746e+23,3530673182134324.0,813464710358492.6
767664737236252.8,0.7137574090208787,347.35552252522393,6.0208148492341726e+23,7.872370026045846e+19,2.124362165366697e+19
120952240258073.38,6.6171936206859625,227.21286100052518,6.021895760105249e+23,2.9620251645152215e+18,5.638831292946046e+17
12283656432559.316,0.2808489413058348,183.69075962190016,6.0219307379505946e+23,1.2279050513420764e+18,1.942774416179472e+17
11105528371208.38,949704.1914575283,487.33200819841613,6.021854948752236e+23,1231645452256124.8,427576152364087.6
19403214623664.8,8304.116979687593,254.90366518501796,6.021923953037629e+23,1.4680205800103658e+16,3080829690081075.0
42472581927049.336,14121.047164518344,207.38998685274214,6.021938025293306e+23,2.0921990737052052e+16,3681441587437231.5
587305623871159.2,3294.671919433319,317.18248243535953,6.0218944803444905e+23,8.309820489128497e+17,2.08659431965033e+17
19100784826923.99,10.671856762926668,266.93608682228205,6.0219152082772605e+23,4.176647840928096e+17,9.10953766430133e+16
87526115695774.28,97.39530436607735,125.53402873181271,6.02195882388805e+23,3.3874665650903014e+17,3.80128169263366e+16
28796324842969.08,5912.723792875213,139.0477277550792,6.021958439919133e+23,1.5646129108232552e+16,1928010833495197.8
16253805521057.637,11.656999630506927,156.94676024014268,6.021950730468332e+23,2.20820511024083e+17,3.0364404967263504e+16
19606371961488.508,121.33226919368171,92.63780783756471,6.021971865091732e+23,5.1737006995019736e+16,4375662594253579.0
91383166729916.97,4.817663171732294,21.4619167380988,6.021990549888556e+23,3.00004197647295e+17,6154104357522269.0
147129390011142.47,407.8969540727016,436.9865042885814,6.0218590388934345e+23,7.359979579372064e+17,2.3632039077171942e+17
826731557722631.4,105.29251720851293,22.208536872005006,6.0219872572055885e+23,6.003221803387237e+17,1.2736903295744434e+16
58708669102619.55,173790.34625894856,426.2232964669143,6.02187294808017e+23,1.4002881557278558e+16,4414681850819722.5
86665926639384.03,1419.3079206173377,205.6846921054733,6.0219371649905685e+23,1.3375869451375013e+17,2.3367991850280204e+16
15655159115671.695,138228.27746658478,33.558862533775866,6.021990007774878e+23,468954484138572.1,14924970417146.193
269803109459976.16,816.9941959835927,131.26167341180297,6.0219566885545294e+23,3.749810616503193e+17,4.383780332087869e+16
12506078935396.021,964.619599812584,203.40924412674312,6.021939183311477e+23,2.320162960982897e+16,4014340237186500.5
245577399850593.7,0.32598046888987137,299.5718044846719,6.02146918934837e+23,3.350267149012602e+19,8.033851395534149e+18
724821363860152.5,0.5181390376279149,402.523420907309,6.0204910430121715e+23,9.644678101992607e+19,2.9141771260734624e+19
30053461368280.44,0.24835727378470515,456.87701398830336,6.021769591353508e+23,6.265532044036841e+18,2.0777261851989532e+18
402965863823348.75,654.1680071711293,453.68545347565475,6.021840480195915e+23,1.6297923056844603e+18,5.377383144236437e+17
836917855474254.0,1029.807209356594,76.37152343791374,6.0219704439783896e+23,6.345998108119931e+17,4.471217929808908e+16
25344163210345.266,68615.59536413175,304.9491079064756,6.021909144221124e+23,7635783683936913.0,1857598773897446.8
11150571074843.297,325.8880832244128,409.9039579031477,6.021877142633535e+23,5.9880741285422216e+16,1.834009246240025e+16
86052625327828.02,7.776679766753854,33.15841815156969,6.021986624491281e+23,3.3969711014565235e+17,1.0684975458944094e+16
356089662925126.1,0.048445577625055296,65.50642874085874,6.0216172469673766e+23,3.4114201968787608e+19,2.0761284909010176e+18
14938899524944.77,1333.115247062652,243.53013552710055,6.021927182349459e+23,2.7225128558803612e+16,5497990131834242.0
13295770840482.457,15184.179597288152,379.9074853640045,6.021886797004398e+23,9944174617969816.0,2875862203597435.5
18182229253857.543,209.491895868765,436.90391957377165,6.021868093974301e+23,1.2690073034422454e+17,4.07407159967453e+16
10914606592898.186,2656.794300888439,207.97842924769915,6.021937953292613e+23,1.2423853388893698e+16,2191489950012672.0
111181629687599.0,0.06059101565307739,333.7613667342819,6.0213839540933806e+23,3.8046940960504996e+19,9.949219957510365e+18
516874937023742.3,13636.726659962082,368.96817073073913,6.021884595189748e+23,3.9989366821843296e+17,1.1308704779118234e+17
508963869212108.94,111.51154929006039,197.4960488132015,6.021908595648426e+23,2.710922260411477e+18,4.5712247673719315e+17
10312561451570.615,1781.931968807138,95.47122672357573,6.021971507108125e+23,7298625060474369.0,635005753434054.1
140232613058538.52,46.245955055217,179.4966142124364,6.0219338930506065e+23,1.0715605720779817e+18,1.6611271080933472e+17
344900883212426.7,262.8847110359632,373.26945982734674,6.021861696124216e+23,1.9371496309619835e+18,5.5271571255056736e+17
160573621522216.5,0.03881077996474676,451.48649731649766,6.020604386367681e+23,8.404996147199695e+19,2.7635677913058144e+19
296090662689863.25,278885.8576040158,413.73291005018444,6.021876075863123e+23,5.468575589549385e+16,1.6865385059361222e+16
52363811623639.516,1314.780461979535,219.06684815235295,6.021933719881321e+23,8.835759636133514e+16,1.6301588739254332e+16
84197453108780.36,2.380402045906987,475.31914754176876,6.021769631119406e+23,5.80968403503204e+18,1.9817244498908948e+18
10907022433595.48,332479.01099604636,335.21202117214136,6.021900217275436e+23,1598357702471064.0,419397764238691.06
943978740016196.9,0.03011654906612474,26.684988592275857,6.021494525929077e+23,4.848842942686397e+19,1.2325783228676902e+18
56693237749005.84,16.958339692007065,273.6994687689139,6.021905629594171e+23,1.0023127528892197e+18,2.231960415371421e+17
11705898382059.703,34.89238115548244,339.57540888658673,6.0218966338027474e+23,1.689927358847587e+17,4.479726687422465e+16
217705478423679.06,2222.1801955548917,32.24785675213389,6.021989892287001e+23,4.948697845539464e+16,1514729025318353.8
243285146886042.38,125146.28430787813,436.15079456164455,6.0218691712569427e+23,6.939541985529147e+16,2.2250922995621324e+16
22269078116003.477,137947.80089798797,171.60821851374382,6.021948892949874e+23,3000296213250985.0,446904088211409.2
170759603435225.16,48.98146603470477,62.52286172689088,6.021976163703776e+23,4.9245906703878746e+17,2.8659857117799732e+16
247561606214855.16,37744.46854941995,237.373811715921,6.021928319236518e+23,8.3102218051428e+16,1.642170280589936e+16
85018116429995.31,15307.90354205803,354.90154395628986,6.0218935434235534e+23,6.043953758876327e+16,1.658509414895654e+16
60439171613361.88,9.84554612914436,135.56491152840505,6.0219507042402676e+23,7.871297527367654e+17,9.477627675609526e+16
74985524597221.89,7828.47320731464,499.01834124911386,6.0218500402929244e+23,9.290179095241667e+16,3.27894595637602e+16
483779124491896.0,613795.6041246022,60.9658711965959,6.021981727046713e+23,1.217100784610832e+16,691375154254546.4
18947647769778.137,193.87578684149847,75.8285163137702,6.0219770791586426e+23,3.289371091251646e+16,2301926610113948.5
111124723417223.62,9029.189537059272,63.12714359558239,6.02198095982469e+23,2.3818558927589676e+16,1399031853459707.5
125663556193343.81,99177.28202948254,175.75071392851294,6.021947455002814e+23,2.037208801172105e+16,3099548814807298.0
352360486255759.44,0.6941526061823663,463.5860910634246,6.021190034725308e+23,4.433627673141252e+19,1.4857118838939972e+19
668861812296536.4,2.472838914418948,220.41134616817246,6.02161306076141e+23,2.6151511796084048e+19,4.850358624168387e+18
19836475381944.227,33684.85465965507,33.556769826069456,6.0219900008094364e+23,1203628912732872.5,38304420928955.7
604942488219089.8,139934.40830981813,210.09526231853488,6.0219363096704324e+23,9.566343035500387e+16,1.7023290195506104e+16
186923137575307.34,45.591199825484736,337.8424229064397,6.021867397813239e+23,2.352220873550679e+18,6.210271658422527e+17
345660990975923.06,1419.0537227364346,121.37982222646453,6.021960058734555e+23,3.4018977082401754e+17,3.700978618467645e+16
10282766581309.951,0.4930732563199669,187.89524373970548,6.021934649651149e+23,7.904833120107692e+17,1.2759002814198306e+17
660527010624469.8,224.52957493080126,432.2617366120743,6.021806043385758e+23,4.4227817256759363e+18,1.4088571223846556e+18
120889613987340.19,0.02759080976262523,498.7408427503375,6.020607518057012e+23,7.974376300474514e+19,2.813550781721354e+19
74431203598306.27,171595.73763341582,447.8200815559432,6.021866450776884e+23,1.8436309570965024e+16,6026026010983527.0
34823081354874.24,1899.4439314412887,360.40354278700704,6.021891754866409e+23,7.103169836390407e+16,1.972601257705246e+16
155502489311426.53,1.2978946540853245,227.2023106621831,6.021826082725285e+23,8.598261025059138e+18,1.6367961019746575e+18
270942809911718.53,0.034694944774500545,272.7993444578314,6.0205587903922056e+23,1.056258714159293e+20,2.3457734034942665e+19
216986953278389.12,20.599900419258077,97.27248525752283,6.021955110498997e+23,1.452792064579989e+18,1.286339377588306e+17
21093834232333.402,2.8701258613320837,402.70747634697665,6.021862965234055e+23,1.1930862896452764e+18,3.606050370910181e+17
36929956702503.39,110.63881138196328,86.15704719557154,6.0219733221415684e+23,9.54924196228381e+16,7542616255884118.0
25143509391410.22,82.66041045653263,326.23106956890865,6.021899819278343e+23,2.2919846947623882e+17,5.8858789075562856e+16
142346004532188.66,4829.352971767151,483.4221080946872,6.021852737235674e+23,2.203100553110466e+17,7.605103135743098e+16
128910167720256.28,0.10277009595437127,415.7381853826808,6.021303270577812e+23,3.934239993739947e+19,1.2177287868597197e+19
37353740866825.39,2.7156439614331584,484.51930145173355,6.021818159595172e+23,2.4413142526434627e+18,8.440869448182849e+17
41841747800169.97,0.4284957990221286,80.16736622468558,6.0219585767143335e+23,1.6268219496162273e+18,1.2002511969388851e+17
16620317683942.277,1224.3796401647935,438.1486093246108,6.0218688914754454e+23,4.8069177124762136e+16,1.546439567561435e+16
858723572218329.8,227524.18670787525,201.7587614311244,6.0219387102224307e+23,1.0304478311992125e+17,1.77026695408307e+16
81857920937852.45,15882.94168185439,120.6835745429474,6.021963815004876e+23,2.395791127321117e+16,2592624193424972.0
124849740452561.39,97.5847743721693,478.6300052231401,6.021836822764581e+23,1.351172838008618e+18,4.631615553607629e+17
18313721276662.58,0.188841409418341,49.67729021856563,6.021978039399471e+23,6.841585675671068e+17,3.1898792770797976e+16
181626895185740.06,162365.3380267974,357.7185209024704,6.021892988319184e+23,3.986431039760729e+16,1.1006548665913554e+16
215234571853782.56,50316.68188200329,273.0910484951778,6.0219178282419077e+23,6.974085343404026e+16,1.55013811216006e+16
38600555834138.586,0.09127311784167207,347.843121592646,6.021744142803288e+23,1.108142049657629e+19,2.9935311765147203e+18
70867709584645.03,0.04221935417930753,398.9727997586599,6.021409609569318e+23,3.2844675003578474e+19,9.858039764853627e+18
373581458989684.75,354880.9263642072,375.98839857832985,6.021887295633719e+23,5.73906862939636e+16,1.6466320294050178e+16
650056187425965.2,176.62342879302184,45.328909743003436,6.02197890975636e+23,7.275705294746993e+17,3.1040425428794764e+16
25055405326525.76,629500.0540292602,425.98665643905684,6.0218731781394355e+23,3138892324623744.5,989192409403246.8
45668879564104.72,10847.515748812124,177.32622074143612,6.021946959984867e+23,2.255474710833566e+16,3458923260162937.5
47247637925435.02,0.23157338918648915,30.69143513059381,6.021980536822314e+23,1.002793326391642e+18,2.924208690294072e+16
129005501988778.75,42.83164106745368,178.4472460153167,6.021934835734899e+23,1.0192958898563863e+18,1.571919162249932e+17
